mnemonic,arg_position,arg_name,arg_type
CMD_EPS_PWR_ON_013,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_013,0,channel,uint8
CMD_EPS_BATT_TRICKLE_013,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_013,0,array_id,uint8
CMD_EPS_SOLAR_STOW_013,0,array_id,uint8
CMD_ADCS_MODE_SET_013,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_013,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_013,1,rpm,int16
CMD_ADCS_RW_STOP_013,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_013,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_013,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_013,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_013,0,quat_x,float32
CMD_ADCS_ATT_SLEW_013,1,quat_y,float32
CMD_ADCS_ATT_SLEW_013,2,quat_z,float32
CMD_ADCS_ATT_SLEW_013,3,quat_w,float32
CMD_COMM_TX_ENABLE_013,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_013,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_013,0,dbm,int8
CMD_COMM_DUMP_START_013,0,vc_id,uint8
CMD_COMM_DUMP_STOP_013,0,vc_id,uint8
CMD_CDH_TIME_SYNC_013,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_013,0,path,string
CMD_CDH_MEM_DUMP_013,0,addr,uint32
CMD_CDH_MEM_DUMP_013,1,len,uint16
CMD_CDH_MEM_PATCH_013,0,addr,uint32
CMD_CDH_MEM_PATCH_013,1,data,bytes
CMD_THERMAL_HTR_ON_013,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_013,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_013,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_013,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_013,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_013,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_014,0,channel,uint8
CMD_EPS_PWR_ON_014,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_014,0,channel,uint8
CMD_EPS_BATT_TRICKLE_014,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_014,0,array_id,uint8
CMD_EPS_SOLAR_STOW_014,0,array_id,uint8
CMD_ADCS_MODE_SET_014,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_014,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_014,1,rpm,int16
CMD_ADCS_RW_STOP_014,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_014,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_014,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_014,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_014,0,quat_x,float32
CMD_ADCS_ATT_SLEW_014,1,quat_y,float32
CMD_ADCS_ATT_SLEW_014,2,quat_z,float32
CMD_ADCS_ATT_SLEW_014,3,quat_w,float32
CMD_COMM_TX_ENABLE_014,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_014,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_014,0,dbm,int8
CMD_COMM_DUMP_START_014,0,vc_id,uint8
CMD_COMM_DUMP_STOP_014,0,vc_id,uint8
CMD_CDH_TIME_SYNC_014,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_014,0,path,string
CMD_CDH_MEM_DUMP_014,0,addr,uint32
CMD_CDH_MEM_DUMP_014,1,len,uint16
CMD_CDH_MEM_PATCH_014,0,addr,uint32
CMD_CDH_MEM_PATCH_014,1,data,bytes
CMD_THERMAL_HTR_ON_014,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_014,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_014,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_014,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_014,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_014,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_015,0,channel,uint8
CMD_EPS_PWR_ON_015,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_015,0,channel,uint8
CMD_EPS_BATT_TRICKLE_015,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_015,0,array_id,uint8
CMD_EPS_SOLAR_STOW_015,0,array_id,uint8
CMD_ADCS_MODE_SET_015,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_015,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_015,1,rpm,int16
CMD_ADCS_RW_STOP_015,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_015,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_015,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_015,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_015,0,quat_x,float32
CMD_ADCS_ATT_SLEW_015,1,quat_y,float32
CMD_ADCS_ATT_SLEW_015,2,quat_z,float32
CMD_ADCS_ATT_SLEW_015,3,quat_w,float32
CMD_COMM_TX_ENABLE_015,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_015,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_015,0,dbm,int8
CMD_COMM_DUMP_START_015,0,vc_id,uint8
CMD_COMM_DUMP_STOP_015,0,vc_id,uint8
CMD_CDH_TIME_SYNC_015,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_015,0,path,string
CMD_CDH_MEM_DUMP_015,0,addr,uint32
CMD_CDH_MEM_DUMP_015,1,len,uint16
CMD_CDH_MEM_PATCH_015,0,addr,uint32
CMD_CDH_MEM_PATCH_015,1,data,bytes
CMD_THERMAL_HTR_ON_015,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_015,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_015,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_015,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_015,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_015,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_016,0,channel,uint8
CMD_EPS_PWR_ON_016,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_016,0,channel,uint8
CMD_EPS_BATT_TRICKLE_016,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_016,0,array_id,uint8
CMD_EPS_SOLAR_STOW_016,0,array_id,uint8
CMD_ADCS_MODE_SET_016,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_016,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_016,1,rpm,int16
CMD_ADCS_RW_STOP_016,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_016,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_016,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_016,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_016,0,quat_x,float32
CMD_ADCS_ATT_SLEW_016,1,quat_y,float32
CMD_ADCS_ATT_SLEW_016,2,quat_z,float32
CMD_ADCS_ATT_SLEW_016,3,quat_w,float32
CMD_COMM_TX_ENABLE_016,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_016,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_016,0,dbm,int8
CMD_COMM_DUMP_START_016,0,vc_id,uint8
CMD_COMM_DUMP_STOP_016,0,vc_id,uint8
CMD_CDH_TIME_SYNC_016,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_016,0,path,string
CMD_CDH_MEM_DUMP_016,0,addr,uint32
CMD_CDH_MEM_DUMP_016,1,len,uint16
CMD_CDH_MEM_PATCH_016,0,addr,uint32
CMD_CDH_MEM_PATCH_016,1,data,bytes
CMD_THERMAL_HTR_ON_016,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_016,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_016,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_016,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_016,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_016,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_017,0,channel,uint8
CMD_EPS_PWR_ON_017,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_017,0,channel,uint8
CMD_EPS_BATT_TRICKLE_017,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_017,0,array_id,uint8
CMD_EPS_SOLAR_STOW_017,0,array_id,uint8
CMD_ADCS_MODE_SET_017,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_017,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_017,1,rpm,int16
CMD_ADCS_RW_STOP_017,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_017,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_017,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_017,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_017,0,quat_x,float32
CMD_ADCS_ATT_SLEW_017,1,quat_y,float32
CMD_ADCS_ATT_SLEW_017,2,quat_z,float32
CMD_ADCS_ATT_SLEW_017,3,quat_w,float32
CMD_COMM_TX_ENABLE_017,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_017,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_017,0,dbm,int8
CMD_COMM_DUMP_START_017,0,vc_id,uint8
CMD_COMM_DUMP_STOP_017,0,vc_id,uint8
CMD_CDH_TIME_SYNC_017,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_017,0,path,string
CMD_CDH_MEM_DUMP_017,0,addr,uint32
CMD_CDH_MEM_DUMP_017,1,len,uint16
CMD_CDH_MEM_PATCH_017,0,addr,uint32
CMD_CDH_MEM_PATCH_017,1,data,bytes
CMD_THERMAL_HTR_ON_017,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_017,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_017,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_017,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_017,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_017,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_018,0,channel,uint8
CMD_EPS_PWR_ON_018,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_018,0,channel,uint8
CMD_EPS_BATT_TRICKLE_018,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_018,0,array_id,uint8
CMD_EPS_SOLAR_STOW_018,0,array_id,uint8
CMD_ADCS_MODE_SET_018,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_018,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_018,1,rpm,int16
CMD_ADCS_RW_STOP_018,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_018,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_018,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_018,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_018,0,quat_x,float32
CMD_ADCS_ATT_SLEW_018,1,quat_y,float32
CMD_ADCS_ATT_SLEW_018,2,quat_z,float32
CMD_ADCS_ATT_SLEW_018,3,quat_w,float32
CMD_COMM_TX_ENABLE_018,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_018,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_018,0,dbm,int8
CMD_COMM_DUMP_START_018,0,vc_id,uint8
CMD_COMM_DUMP_STOP_018,0,vc_id,uint8
CMD_CDH_TIME_SYNC_018,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_018,0,path,string
CMD_CDH_MEM_DUMP_018,0,addr,uint32
CMD_CDH_MEM_DUMP_018,1,len,uint16
CMD_CDH_MEM_PATCH_018,0,addr,uint32
CMD_CDH_MEM_PATCH_018,1,data,bytes
CMD_THERMAL_HTR_ON_018,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_018,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_018,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_018,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_018,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_018,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_019,0,channel,uint8
CMD_EPS_PWR_ON_019,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_019,0,channel,uint8
CMD_EPS_BATT_TRICKLE_019,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_019,0,array_id,uint8
CMD_EPS_SOLAR_STOW_019,0,array_id,uint8
CMD_ADCS_MODE_SET_019,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_019,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_019,1,rpm,int16
CMD_ADCS_RW_STOP_019,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_019,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_019,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_019,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_019,0,quat_x,float32
CMD_ADCS_ATT_SLEW_019,1,quat_y,float32
CMD_ADCS_ATT_SLEW_019,2,quat_z,float32
CMD_ADCS_ATT_SLEW_019,3,quat_w,float32
CMD_COMM_TX_ENABLE_019,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_019,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_019,0,dbm,int8
CMD_COMM_DUMP_START_019,0,vc_id,uint8
CMD_COMM_DUMP_STOP_019,0,vc_id,uint8
CMD_CDH_TIME_SYNC_019,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_019,0,path,string
CMD_CDH_MEM_DUMP_019,0,addr,uint32
CMD_CDH_MEM_DUMP_019,1,len,uint16
CMD_CDH_MEM_PATCH_019,0,addr,uint32
CMD_CDH_MEM_PATCH_019,1,data,bytes
CMD_THERMAL_HTR_ON_019,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_019,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_019,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_019,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_019,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_019,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_020,0,channel,uint8
CMD_EPS_PWR_ON_020,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_020,0,channel,uint8
CMD_EPS_BATT_TRICKLE_020,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_020,0,array_id,uint8
CMD_EPS_SOLAR_STOW_020,0,array_id,uint8
CMD_ADCS_MODE_SET_020,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_020,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_020,1,rpm,int16
CMD_ADCS_RW_STOP_020,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_020,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_020,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_020,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_020,0,quat_x,float32
CMD_ADCS_ATT_SLEW_020,1,quat_y,float32
CMD_ADCS_ATT_SLEW_020,2,quat_z,float32
CMD_ADCS_ATT_SLEW_020,3,quat_w,float32
CMD_COMM_TX_ENABLE_020,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_020,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_020,0,dbm,int8
CMD_COMM_DUMP_START_020,0,vc_id,uint8
CMD_COMM_DUMP_STOP_020,0,vc_id,uint8
CMD_CDH_TIME_SYNC_020,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_020,0,path,string
CMD_CDH_MEM_DUMP_020,0,addr,uint32
CMD_CDH_MEM_DUMP_020,1,len,uint16
CMD_CDH_MEM_PATCH_020,0,addr,uint32
CMD_CDH_MEM_PATCH_020,1,data,bytes
CMD_THERMAL_HTR_ON_020,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_020,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_020,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_020,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_020,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_020,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_021,0,channel,uint8
CMD_EPS_PWR_ON_021,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_021,0,channel,uint8
CMD_EPS_BATT_TRICKLE_021,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_021,0,array_id,uint8
CMD_EPS_SOLAR_STOW_021,0,array_id,uint8
CMD_ADCS_MODE_SET_021,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_021,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_021,1,rpm,int16
CMD_ADCS_RW_STOP_021,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_021,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_021,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_021,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_021,0,quat_x,float32
CMD_ADCS_ATT_SLEW_021,1,quat_y,float32
CMD_ADCS_ATT_SLEW_021,2,quat_z,float32
CMD_ADCS_ATT_SLEW_021,3,quat_w,float32
CMD_COMM_TX_ENABLE_021,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_021,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_021,0,dbm,int8
CMD_COMM_DUMP_START_021,0,vc_id,uint8
CMD_COMM_DUMP_STOP_021,0,vc_id,uint8
CMD_CDH_TIME_SYNC_021,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_021,0,path,string
CMD_CDH_MEM_DUMP_021,0,addr,uint32
CMD_CDH_MEM_DUMP_021,1,len,uint16
CMD_CDH_MEM_PATCH_021,0,addr,uint32
CMD_CDH_MEM_PATCH_021,1,data,bytes
CMD_THERMAL_HTR_ON_021,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_021,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_021,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_021,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_021,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_021,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_022,0,channel,uint8
CMD_EPS_PWR_ON_022,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_022,0,channel,uint8
CMD_EPS_BATT_TRICKLE_022,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_022,0,array_id,uint8
CMD_EPS_SOLAR_STOW_022,0,array_id,uint8
CMD_ADCS_MODE_SET_022,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_022,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_022,1,rpm,int16
CMD_ADCS_RW_STOP_022,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_022,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_022,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_022,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_022,0,quat_x,float32
CMD_ADCS_ATT_SLEW_022,1,quat_y,float32
CMD_ADCS_ATT_SLEW_022,2,quat_z,float32
CMD_ADCS_ATT_SLEW_022,3,quat_w,float32
CMD_COMM_TX_ENABLE_022,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_022,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_022,0,dbm,int8
CMD_COMM_DUMP_START_022,0,vc_id,uint8
CMD_COMM_DUMP_STOP_022,0,vc_id,uint8
CMD_CDH_TIME_SYNC_022,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_022,0,path,string
CMD_CDH_MEM_DUMP_022,0,addr,uint32
CMD_CDH_MEM_DUMP_022,1,len,uint16
CMD_CDH_MEM_PATCH_022,0,addr,uint32
CMD_CDH_MEM_PATCH_022,1,data,bytes
CMD_THERMAL_HTR_ON_022,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_022,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_022,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_022,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_022,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_022,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_023,0,channel,uint8
CMD_EPS_PWR_ON_023,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_023,0,channel,uint8
CMD_EPS_BATT_TRICKLE_023,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_023,0,array_id,uint8
CMD_EPS_SOLAR_STOW_023,0,array_id,uint8
CMD_ADCS_MODE_SET_023,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_023,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_023,1,rpm,int16
CMD_ADCS_RW_STOP_023,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_023,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_023,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_023,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_023,0,quat_x,float32
CMD_ADCS_ATT_SLEW_023,1,quat_y,float32
CMD_ADCS_ATT_SLEW_023,2,quat_z,float32
CMD_ADCS_ATT_SLEW_023,3,quat_w,float32
CMD_COMM_TX_ENABLE_023,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_023,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_023,0,dbm,int8
CMD_COMM_DUMP_START_023,0,vc_id,uint8
CMD_COMM_DUMP_STOP_023,0,vc_id,uint8
CMD_CDH_TIME_SYNC_023,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_023,0,path,string
CMD_CDH_MEM_DUMP_023,0,addr,uint32
CMD_CDH_MEM_DUMP_023,1,len,uint16
CMD_CDH_MEM_PATCH_023,0,addr,uint32
CMD_CDH_MEM_PATCH_023,1,data,bytes
CMD_THERMAL_HTR_ON_023,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_023,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_023,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_023,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_023,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_023,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_024,0,channel,uint8
CMD_EPS_PWR_ON_024,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_024,0,channel,uint8
CMD_EPS_BATT_TRICKLE_024,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_024,0,array_id,uint8
CMD_EPS_SOLAR_STOW_024,0,array_id,uint8
CMD_ADCS_MODE_SET_024,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_024,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_024,1,rpm,int16
CMD_ADCS_RW_STOP_024,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_024,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_024,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_024,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_024,0,quat_x,float32
CMD_ADCS_ATT_SLEW_024,1,quat_y,float32
CMD_ADCS_ATT_SLEW_024,2,quat_z,float32
CMD_ADCS_ATT_SLEW_024,3,quat_w,float32
CMD_COMM_TX_ENABLE_024,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_024,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_024,0,dbm,int8
CMD_COMM_DUMP_START_024,0,vc_id,uint8
CMD_COMM_DUMP_STOP_024,0,vc_id,uint8
CMD_CDH_TIME_SYNC_024,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_024,0,path,string
CMD_CDH_MEM_DUMP_024,0,addr,uint32
CMD_CDH_MEM_DUMP_024,1,len,uint16
CMD_CDH_MEM_PATCH_024,0,addr,uint32
CMD_CDH_MEM_PATCH_024,1,data,bytes
CMD_THERMAL_HTR_ON_024,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_024,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_024,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_024,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_024,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_024,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_025,0,channel,uint8
CMD_EPS_PWR_ON_025,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_025,0,channel,uint8
CMD_EPS_BATT_TRICKLE_025,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_025,0,array_id,uint8
CMD_EPS_SOLAR_STOW_025,0,array_id,uint8
CMD_ADCS_MODE_SET_025,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_025,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_025,1,rpm,int16
CMD_ADCS_RW_STOP_025,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_025,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_025,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_025,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_025,0,quat_x,float32
CMD_ADCS_ATT_SLEW_025,1,quat_y,float32
CMD_ADCS_ATT_SLEW_025,2,quat_z,float32
CMD_ADCS_ATT_SLEW_025,3,quat_w,float32
CMD_COMM_TX_ENABLE_025,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_025,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_025,0,dbm,int8
CMD_COMM_DUMP_START_025,0,vc_id,uint8
CMD_COMM_DUMP_STOP_025,0,vc_id,uint8
CMD_CDH_TIME_SYNC_025,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_025,0,path,string
CMD_CDH_MEM_DUMP_025,0,addr,uint32
CMD_CDH_MEM_DUMP_025,1,len,uint16
CMD_CDH_MEM_PATCH_025,0,addr,uint32
CMD_CDH_MEM_PATCH_025,1,data,bytes
CMD_THERMAL_HTR_ON_025,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_025,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_025,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_025,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_025,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_025,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_026,0,channel,uint8
CMD_EPS_PWR_ON_026,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_026,0,channel,uint8
CMD_EPS_BATT_TRICKLE_026,0,rate_ma,uint16
