alert_id,type,severity,watched_telemetry,condition,description,fdir_id,page,fsw_min_version,owner,created,updated,ack_required,auto_clear,notes
ALT_PROP_AUX_0118,threshold,WARNING,TLM_PROP_AUX_06,value > 1000,PROP auxiliary 6 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0119,threshold,WARNING,TLM_EPS_AUX_07,value > 1000,EPS auxiliary 7 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0120,threshold,WARNING,TLM_ADCS_AUX_08,value > 1000,ADCS auxiliary 8 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0121,threshold,WARNING,TLM_COMM_AUX_09,value > 1000,COMM auxiliary 9 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0122,threshold,WARNING,TLM_CDH_AUX_10,value > 1000,CDH auxiliary 10 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0123,threshold,WARNING,TLM_THERMAL_AUX_11,value > 1000,THERMAL auxiliary 11 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0124,threshold,WARNING,TLM_PAYLOAD_AUX_12,value > 1000,PAYLOAD auxiliary 12 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0125,threshold,WARNING,TLM_PROP_AUX_13,value > 1000,PROP auxiliary 13 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0126,threshold,WARNING,TLM_EPS_AUX_14,value > 1000,EPS auxiliary 14 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0127,threshold,WARNING,TLM_ADCS_AUX_15,value > 1000,ADCS auxiliary 15 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0128,threshold,WARNING,TLM_COMM_AUX_00,value > 1000,COMM auxiliary 0 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0129,threshold,WARNING,TLM_CDH_AUX_01,value > 1000,CDH auxiliary 1 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0130,threshold,WARNING,TLM_THERMAL_AUX_02,value > 1000,THERMAL auxiliary 2 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0131,threshold,WARNING,TLM_PAYLOAD_AUX_03,value > 1000,PAYLOAD auxiliary 3 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0132,threshold,WARNING,TLM_PROP_AUX_04,value > 1000,PROP auxiliary 4 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0133,threshold,WARNING,TLM_EPS_AUX_05,value > 1000,EPS auxiliary 5 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0134,threshold,WARNING,TLM_ADCS_AUX_06,value > 1000,ADCS auxiliary 6 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0135,threshold,WARNING,TLM_COMM_AUX_07,value > 1000,COMM auxiliary 7 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0136,threshold,WARNING,TLM_CDH_AUX_08,value > 1000,CDH auxiliary 8 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0137,threshold,WARNING,TLM_THERMAL_AUX_09,value > 1000,THERMAL auxiliary 9 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0138,threshold,WARNING,TLM_PAYLOAD_AUX_10,value > 1000,PAYLOAD auxiliary 10 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0139,threshold,WARNING,TLM_PROP_AUX_11,value > 1000,PROP auxiliary 11 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0140,threshold,WARNING,TLM_EPS_AUX_12,value > 1000,EPS auxiliary 12 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0141,threshold,WARNING,TLM_ADCS_AUX_13,value > 1000,ADCS auxiliary 13 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0142,threshold,WARNING,TLM_COMM_AUX_14,value > 1000,COMM auxiliary 14 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0143,threshold,WARNING,TLM_CDH_AUX_15,value > 1000,CDH auxiliary 15 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0144,threshold,WARNING,TLM_THERMAL_AUX_00,value > 1000,THERMAL auxiliary 0 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0145,threshold,WARNING,TLM_PAYLOAD_AUX_01,value > 1000,PAYLOAD auxiliary 1 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0146,threshold,WARNING,TLM_PROP_AUX_02,value > 1000,PROP auxiliary 2 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0147,threshold,WARNING,TLM_EPS_AUX_03,value > 1000,EPS auxiliary 3 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0148,threshold,WARNING,TLM_ADCS_AUX_04,value > 1000,ADCS auxiliary 4 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0149,threshold,WARNING,TLM_COMM_AUX_05,value > 1000,COMM auxiliary 5 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0150,threshold,WARNING,TLM_CDH_AUX_06,value > 1000,CDH auxiliary 6 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0151,threshold,WARNING,TLM_THERMAL_AUX_07,value > 1000,THERMAL auxiliary 7 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0152,threshold,WARNING,TLM_PAYLOAD_AUX_08,value > 1000,PAYLOAD auxiliary 8 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0153,threshold,WARNING,TLM_PROP_AUX_09,value > 1000,PROP auxiliary 9 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0154,threshold,WARNING,TLM_EPS_AUX_10,value > 1000,EPS auxiliary 10 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0155,threshold,WARNING,TLM_ADCS_AUX_11,value > 1000,ADCS auxiliary 11 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0156,threshold,WARNING,TLM_COMM_AUX_12,value > 1000,COMM auxiliary 12 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0157,threshold,WARNING,TLM_CDH_AUX_13,value > 1000,CDH auxiliary 13 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0158,threshold,WARNING,TLM_THERMAL_AUX_14,value > 1000,THERMAL auxiliary 14 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0159,threshold,WARNING,TLM_PAYLOAD_AUX_15,value > 1000,PAYLOAD auxiliary 15 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0160,threshold,WARNING,TLM_PROP_AUX_00,value > 1000,PROP auxiliary 0 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0161,threshold,WARNING,TLM_EPS_AUX_01,value > 1000,EPS auxiliary 1 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0162,threshold,WARNING,TLM_ADCS_AUX_02,value > 1000,ADCS auxiliary 2 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0163,threshold,WARNING,TLM_COMM_AUX_03,value > 1000,COMM auxiliary 3 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0164,threshold,WARNING,TLM_CDH_AUX_04,value > 1000,CDH auxiliary 4 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0165,threshold,WARNING,TLM_THERMAL_AUX_05,value > 1000,THERMAL auxiliary 5 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0166,threshold,WARNING,TLM_PAYLOAD_AUX_06,value > 1000,PAYLOAD auxiliary 6 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0167,threshold,WARNING,TLM_PROP_AUX_07,value > 1000,PROP auxiliary 7 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0168,threshold,WARNING,TLM_EPS_AUX_08,value > 1000,EPS auxiliary 8 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0169,threshold,WARNING,TLM_ADCS_AUX_09,value > 1000,ADCS auxiliary 9 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0170,threshold,WARNING,TLM_COMM_AUX_10,value > 1000,COMM auxiliary 10 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0171,threshold,WARNING,TLM_CDH_AUX_11,value > 1000,CDH auxiliary 11 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0172,threshold,WARNING,TLM_THERMAL_AUX_12,value > 1000,THERMAL auxiliary 12 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0173,threshold,WARNING,TLM_PAYLOAD_AUX_13,value > 1000,PAYLOAD auxiliary 13 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0174,threshold,WARNING,TLM_PROP_AUX_14,value > 1000,PROP auxiliary 14 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0175,threshold,WARNING,TLM_EPS_AUX_15,value > 1000,EPS auxiliary 15 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0176,threshold,WARNING,TLM_ADCS_AUX_00,value > 1000,ADCS auxiliary 0 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0177,threshold,WARNING,TLM_COMM_AUX_01,value > 1000,COMM auxiliary 1 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0178,threshold,WARNING,TLM_CDH_AUX_02,value > 1000,CDH auxiliary 2 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0179,threshold,WARNING,TLM_THERMAL_AUX_03,value > 1000,THERMAL auxiliary 3 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0180,threshold,WARNING,TLM_PAYLOAD_AUX_04,value > 1000,PAYLOAD auxiliary 4 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0181,threshold,WARNING,TLM_PROP_AUX_05,value > 1000,PROP auxiliary 5 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0182,threshold,WARNING,TLM_EPS_AUX_06,value > 1000,EPS auxiliary 6 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0183,threshold,WARNING,TLM_ADCS_AUX_07,value > 1000,ADCS auxiliary 7 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0184,threshold,WARNING,TLM_COMM_AUX_08,value > 1000,COMM auxiliary 8 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0185,threshold,WARNING,TLM_CDH_AUX_09,value > 1000,CDH auxiliary 9 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0186,threshold,WARNING,TLM_THERMAL_AUX_10,value > 1000,THERMAL auxiliary 10 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0187,threshold,WARNING,TLM_PAYLOAD_AUX_11,value > 1000,PAYLOAD auxiliary 11 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0188,threshold,WARNING,TLM_PROP_AUX_12,value > 1000,PROP auxiliary 12 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0189,threshold,WARNING,TLM_EPS_AUX_13,value > 1000,EPS auxiliary 13 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0190,threshold,WARNING,TLM_ADCS_AUX_14,value > 1000,ADCS auxiliary 14 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0191,threshold,WARNING,TLM_COMM_AUX_15,value > 1000,COMM auxiliary 15 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0192,threshold,WARNING,TLM_CDH_AUX_00,value > 1000,CDH auxiliary 0 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0193,threshold,WARNING,TLM_THERMAL_AUX_01,value > 1000,THERMAL auxiliary 1 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0194,threshold,WARNING,TLM_PAYLOAD_AUX_02,value > 1000,PAYLOAD auxiliary 2 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0195,threshold,WARNING,TLM_PROP_AUX_03,value > 1000,PROP auxiliary 3 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0196,threshold,WARNING,TLM_EPS_AUX_04,value > 1000,EPS auxiliary 4 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0197,threshold,WARNING,TLM_ADCS_AUX_05,value > 1000,ADCS auxiliary 5 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0198,threshold,WARNING,TLM_COMM_AUX_06,value > 1000,COMM auxiliary 6 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0199,threshold,WARNING,TLM_CDH_AUX_07,value > 1000,CDH auxiliary 7 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0200,threshold,WARNING,TLM_THERMAL_AUX_08,value > 1000,THERMAL auxiliary 8 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0201,threshold,WARNING,TLM_PAYLOAD_AUX_09,value > 1000,PAYLOAD auxiliary 9 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0202,threshold,WARNING,TLM_PROP_AUX_10,value > 1000,PROP auxiliary 10 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0203,threshold,WARNING,TLM_EPS_AUX_11,value > 1000,EPS auxiliary 11 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0204,threshold,WARNING,TLM_ADCS_AUX_12,value > 1000,ADCS auxiliary 12 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0205,threshold,WARNING,TLM_COMM_AUX_13,value > 1000,COMM auxiliary 13 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0206,threshold,WARNING,TLM_CDH_AUX_14,value > 1000,CDH auxiliary 14 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0207,threshold,WARNING,TLM_THERMAL_AUX_15,value > 1000,THERMAL auxiliary 15 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0208,threshold,WARNING,TLM_PAYLOAD_AUX_00,value > 1000,PAYLOAD auxiliary 0 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0209,threshold,WARNING,TLM_PROP_AUX_01,value > 1000,PROP auxiliary 1 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0210,threshold,WARNING,TLM_EPS_AUX_02,value > 1000,EPS auxiliary 2 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0211,threshold,WARNING,TLM_ADCS_AUX_03,value > 1000,ADCS auxiliary 3 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0212,threshold,WARNING,TLM_COMM_AUX_04,value > 1000,COMM auxiliary 4 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0213,threshold,WARNING,TLM_CDH_AUX_05,value > 1000,CDH auxiliary 5 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0214,threshold,WARNING,TLM_THERMAL_AUX_06,value > 1000,THERMAL auxiliary 6 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0215,threshold,WARNING,TLM_PAYLOAD_AUX_07,value > 1000,PAYLOAD auxiliary 7 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0216,threshold,WARNING,TLM_PROP_AUX_08,value > 1000,PROP auxiliary 8 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0217,threshold,WARNING,TLM_EPS_AUX_09,value > 1000,EPS auxiliary 9 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0218,threshold,WARNING,TLM_ADCS_AUX_10,value > 1000,ADCS auxiliary 10 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0219,threshold,WARNING,TLM_COMM_AUX_11,value > 1000,COMM auxiliary 11 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0220,threshold,WARNING,TLM_CDH_AUX_12,value > 1000,CDH auxiliary 12 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0221,threshold,WARNING,TLM_THERMAL_AUX_13,value > 1000,THERMAL auxiliary 13 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0222,threshold,WARNING,TLM_PAYLOAD_AUX_14,value > 1000,PAYLOAD auxiliary 14 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0223,threshold,WARNING,TLM_PROP_AUX_15,value > 1000,PROP auxiliary 15 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0224,threshold,WARNING,TLM_EPS_AUX_00,value > 1000,EPS auxiliary 0 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0225,threshold,WARNING,TLM_ADCS_AUX_01,value > 1000,ADCS auxiliary 1 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0226,threshold,WARNING,TLM_COMM_AUX_02,value > 1000,COMM auxiliary 2 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0227,threshold,WARNING,TLM_CDH_AUX_03,value > 1000,CDH auxiliary 3 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0228,threshold,WARNING,TLM_THERMAL_AUX_04,value > 1000,THERMAL auxiliary 4 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0229,threshold,WARNING,TLM_PAYLOAD_AUX_05,value > 1000,PAYLOAD auxiliary 5 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0230,threshold,WARNING,TLM_PROP_AUX_06,value > 1000,PROP auxiliary 6 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0231,threshold,WARNING,TLM_EPS_AUX_07,value > 1000,EPS auxiliary 7 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0232,threshold,WARNING,TLM_ADCS_AUX_08,value > 1000,ADCS auxiliary 8 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0233,threshold,WARNING,TLM_COMM_AUX_09,value > 1000,COMM auxiliary 9 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
